primary_key,sport,level,league,date,day,time,home_team,road_team,location,home_city,home_state
NBA_2024-01-12_NA_Miami Heat_Orlando Magic,basketball,pro,NBA,2024-01-12,Friday,,Miami Heat,Orlando Magic,Kaseya Center,Miami,FL
NBA_2024-01-12_NA_Minnesota Timberwolves_Portland Trail Blazers,basketball,pro,NBA,2024-01-12,Friday,,Minnesota Timberwolves,Portland Trail Blazers,Target Center,Minneapolis,MN
NBA_2024-01-12_NA_Denver Nuggets_New Orleans Pelicans,basketball,pro,NBA,2024-01-12,Friday,,Denver Nuggets,New Orleans Pelicans,Ball Arena,Denver,CO
NBA_2024-01-12_NA_Utah Jazz_Toronto Raptors,basketball,pro,NBA,2024-01-12,Friday,,Utah Jazz,Toronto Raptors,Delta Center,Salt Lake City,UT
NBA_2024-01-12_NA_San Antonio Spurs_Charlotte Hornets,basketball,pro,NBA,2024-01-12,Friday,,San Antonio Spurs,Charlotte Hornets,Frost Bank Center,San Antonio,TX
NBA_2024-01-13_NA_Boston Celtics_Houston Rockets,basketball,pro,NBA,2024-01-13,Saturday,,Boston Celtics,Houston Rockets,TD Garden,Boston,MA
NBA_2024-01-13_NA_Atlanta Hawks_Washington Wizards,basketball,pro,NBA,2024-01-13,Saturday,,Atlanta Hawks,Washington Wizards,State Farm Arena,Atlanta,GA
NBA_2024-01-13_NA_Memphis Grizzlies_New York Knicks,basketball,pro,NBA,2024-01-13,Saturday,,Memphis Grizzlies,New York Knicks,FedEx Forum,Memphis,TN
NBA_2024-01-13_NA_Milwaukee Bucks_Golden State Warriors,basketball,pro,NBA,2024-01-13,Saturday,,Milwaukee Bucks,Golden State Warriors,Fiserv Forum,Milwaukee,WI
NBA_2024-01-13_NA_Oklahoma City Thunder_Orlando Magic,basketball,pro,NBA,2024-01-13,Saturday,,Oklahoma City Thunder,Orlando Magic,Paycom Center,Oklahoma City,OK
NBA_2024-01-13_NA_Dallas Mavericks_New Orleans Pelicans,basketball,pro,NBA,2024-01-13,Saturday,,Dallas Mavericks,New Orleans Pelicans,American Airlines Center,Dallas,TX
NBA_2024-01-13_NA_San Antonio Spurs_Chicago Bulls,basketball,pro,NBA,2024-01-13,Saturday,,San Antonio Spurs,Chicago Bulls,Frost Bank Center,San Antonio,TX
NBA_2024-01-13_NA_Utah Jazz_Los Angeles Lakers,basketball,pro,NBA,2024-01-13,Saturday,,Utah Jazz,Los Angeles Lakers,Delta Center,Salt Lake City,UT
NBA_2024-01-14_NA_Denver Nuggets_Indiana Pacers,basketball,pro,NBA,2024-01-14,Sunday,,Denver Nuggets,Indiana Pacers,Ball Arena,Denver,CO
NBA_2024-01-14_NA_Miami Heat_Charlotte Hornets,basketball,pro,NBA,2024-01-14,Sunday,,Miami Heat,Charlotte Hornets,Kaseya Center,Miami,FL
NBA_2024-01-14_NA_Milwaukee Bucks_Sacramento Kings,basketball,pro,NBA,2024-01-14,Sunday,,Milwaukee Bucks,Sacramento Kings,Fiserv Forum,Milwaukee,WI
NBA_2024-01-14_NA_Minnesota Timberwolves_Los Angeles Clippers,basketball,pro,NBA,2024-01-14,Sunday,,Minnesota Timberwolves,Los Angeles Clippers,Target Center,Minneapolis,MN
NBA_2024-01-14_NA_Portland Trail Blazers_Phoenix Suns,basketball,pro,NBA,2024-01-14,Sunday,,Portland Trail Blazers,Phoenix Suns,Moda Center,Portland,OR
NBA_2024-01-15_NA_Philadelphia 76ers_Houston Rockets,basketball,pro,NBA,2024-01-15,Monday,,Philadelphia 76ers,Houston Rockets,Wells Fargo Center,Philadelphia,PA
NBA_2024-01-15_NA_Dallas Mavericks_New Orleans Pelicans,basketball,pro,NBA,2024-01-15,Monday,,Dallas Mavericks,New Orleans Pelicans,American Airlines Center,Dallas,TX
NBA_2024-01-15_NA_New York Knicks_Orlando Magic,basketball,pro,NBA,2024-01-15,Monday,,New York Knicks,Orlando Magic,Madison Square Garden (IV),New York,NY
NBA_2024-01-15_NA_Washington Wizards_Detroit Pistons,basketball,pro,NBA,2024-01-15,Monday,,Washington Wizards,Detroit Pistons,Capital One Arena,Washington,DC
NBA_2024-01-15_NA_Atlanta Hawks_San Antonio Spurs,basketball,pro,NBA,2024-01-15,Monday,,Atlanta Hawks,San Antonio Spurs,State Farm Arena,Atlanta,GA
NBA_2024-01-15_NA_Memphis Grizzlies_Golden State Warriors,basketball,pro,NBA,2024-01-15,Monday,,Memphis Grizzlies,Golden State Warriors,FedEx Forum,Memphis,TN
NBA_2024-01-15_NA_Cleveland Cavaliers_Chicago Bulls,basketball,pro,NBA,2024-01-15,Monday,,Cleveland Cavaliers,Chicago Bulls,Rocket Mortgage Fieldhouse,Cleveland,OH
NBA_2024-01-15_NA_Brooklyn Nets_Miami Heat,basketball,pro,NBA,2024-01-15,Monday,,Brooklyn Nets,Miami Heat,Barclays Center,Brooklyn,NY
NBA_2024-01-15_NA_Toronto Raptors_Boston Celtics,basketball,pro,NBA,2024-01-15,Monday,,Toronto Raptors,Boston Celtics,Scotiabank Arena,Toronto,ON
NBA_2024-01-15_NA_Utah Jazz_Indiana Pacers,basketball,pro,NBA,2024-01-15,Monday,,Utah Jazz,Indiana Pacers,Delta Center,Salt Lake City,UT
NBA_2024-01-15_NA_Los Angeles Lakers_Oklahoma City Thunder,basketball,pro,NBA,2024-01-15,Monday,,Los Angeles Lakers,Oklahoma City Thunder,Crypto.com Arena,Los Angeles,CA
NBA_2024-01-16_NA_Philadelphia 76ers_Denver Nuggets,basketball,pro,NBA,2024-01-16,Tuesday,,Philadelphia 76ers,Denver Nuggets,Wells Fargo Center,Philadelphia,PA
NBA_2024-01-16_NA_Phoenix Suns_Sacramento Kings,basketball,pro,NBA,2024-01-16,Tuesday,,Phoenix Suns,Sacramento Kings,Footprint Center,Phoenix,AZ
NBA_2024-01-16_NA_Los Angeles Clippers_Oklahoma City Thunder,basketball,pro,NBA,2024-01-16,Tuesday,,Los Angeles Clippers,Oklahoma City Thunder,Crypto.com Arena,Los Angeles,CA
NBA_2024-01-17_NA_Detroit Pistons_Minnesota Timberwolves,basketball,pro,NBA,2024-01-17,Wednesday,,Detroit Pistons,Minnesota Timberwolves,Little Caesars Arena,Detroit,MI
NBA_2024-01-17_NA_Atlanta Hawks_Orlando Magic,basketball,pro,NBA,2024-01-17,Wednesday,,Atlanta Hawks,Orlando Magic,State Farm Arena,Atlanta,GA
NBA_2024-01-17_NA_Boston Celtics_San Antonio Spurs,basketball,pro,NBA,2024-01-17,Wednesday,,Boston Celtics,San Antonio Spurs,TD Garden,Boston,MA
NBA_2024-01-17_NA_Cleveland Cavaliers_Milwaukee Bucks,basketball,pro,NBA,2024-01-17,Wednesday,,Cleveland Cavaliers,Milwaukee Bucks,Rocket Mortgage Fieldhouse,Cleveland,OH
NBA_2024-01-17_NA_New York Knicks_Houston Rockets,basketball,pro,NBA,2024-01-17,Wednesday,,New York Knicks,Houston Rockets,Madison Square Garden (IV),New York,NY
NBA_2024-01-17_NA_Toronto Raptors_Miami Heat,basketball,pro,NBA,2024-01-17,Wednesday,,Toronto Raptors,Miami Heat,Scotiabank Arena,Toronto,ON
NBA_2024-01-17_NA_New Orleans Pelicans_Charlotte Hornets,basketball,pro,NBA,2024-01-17,Wednesday,,New Orleans Pelicans,Charlotte Hornets,Smoothie King Center,New Orleans,LA
NBA_2024-01-17_NA_Los Angeles Lakers_Dallas Mavericks,basketball,pro,NBA,2024-01-17,Wednesday,,Los Angeles Lakers,Dallas Mavericks,Crypto.com Arena,Los Angeles,CA
NBA_2024-01-17_NA_Utah Jazz_Golden State Warriors,basketball,pro,NBA,2024-01-17,Wednesday,,Utah Jazz,Golden State Warriors,Delta Center,Salt Lake City,UT
NBA_2024-01-17_NA_Portland Trail Blazers_Brooklyn Nets,basketball,pro,NBA,2024-01-17,Wednesday,,Portland Trail Blazers,Brooklyn Nets,Moda Center,Portland,OR
NBA_2024-01-18_NA_New York Knicks_Washington Wizards,basketball,pro,NBA,2024-01-18,Thursday,,New York Knicks,Washington Wizards,Madison Square Garden (IV),New York,NY
NBA_2024-01-18_NA_Toronto Raptors_Chicago Bulls,basketball,pro,NBA,2024-01-18,Thursday,,Toronto Raptors,Chicago Bulls,Scotiabank Arena,Toronto,ON
NBA_2024-01-18_NA_Utah Jazz_Oklahoma City Thunder,basketball,pro,NBA,2024-01-18,Thursday,,Utah Jazz,Oklahoma City Thunder,Delta Center,Salt Lake City,UT
NBA_2024-01-18_NA_Minnesota Timberwolves_Memphis Grizzlies,basketball,pro,NBA,2024-01-18,Thursday,,Minnesota Timberwolves,Memphis Grizzlies,Target Center,Minneapolis,MN
NBA_2024-01-18_NA_Sacramento Kings_Indiana Pacers,basketball,pro,NBA,2024-01-18,Thursday,,Sacramento Kings,Indiana Pacers,Golden 1 Center,Sacramento,CA
NBA_2024-01-19_NA_Charlotte Hornets_San Antonio Spurs,basketball,pro,NBA,2024-01-19,Friday,,Charlotte Hornets,San Antonio Spurs,Spectrum Center,Charlotte,NC
NBA_2024-01-19_NA_Orlando Magic_Philadelphia 76ers,basketball,pro,NBA,2024-01-19,Friday,,Orlando Magic,Philadelphia 76ers,Amway Center,Orlando,FL
NBA_2024-01-19_NA_Boston Celtics_Denver Nuggets,basketball,pro,NBA,2024-01-19,Friday,,Boston Celtics,Denver Nuggets,TD Garden,Boston,MA
NBA_2024-01-19_NA_Miami Heat_Atlanta Hawks,basketball,pro,NBA,2024-01-19,Friday,,Miami Heat,Atlanta Hawks,Kaseya Center,Miami,FL
NBA_2024-01-19_NA_New Orleans Pelicans_Phoenix Suns,basketball,pro,NBA,2024-01-19,Friday,,New Orleans Pelicans,Phoenix Suns,Smoothie King Center,New Orleans,LA
NBA_2024-01-19_NA_Golden State Warriors_Dallas Mavericks,basketball,pro,NBA,2024-01-19,Friday,,Golden State Warriors,Dallas Mavericks,Chase Center,San Francisco,CA
NBA_2024-01-19_NA_Portland Trail Blazers_Indiana Pacers,basketball,pro,NBA,2024-01-19,Friday,,Portland Trail Blazers,Indiana Pacers,Moda Center,Portland,OR
NBA_2024-01-19_NA_Los Angeles Lakers_Brooklyn Nets,basketball,pro,NBA,2024-01-19,Friday,,Los Angeles Lakers,Brooklyn Nets,Crypto.com Arena,Los Angeles,CA
NBA_2024-01-20_NA_Detroit Pistons_Milwaukee Bucks,basketball,pro,NBA,2024-01-20,Saturday,,Detroit Pistons,Milwaukee Bucks,Little Caesars Arena,Detroit,MI
NBA_2024-01-20_NA_Charlotte Hornets_Philadelphia 76ers,basketball,pro,NBA,2024-01-20,Saturday,,Charlotte Hornets,Philadelphia 76ers,Spectrum Center,Charlotte,NC
NBA_2024-01-20_NA_Washington Wizards_San Antonio Spurs,basketball,pro,NBA,2024-01-20,Saturday,,Washington Wizards,San Antonio Spurs,Capital One Arena,Washington,DC
NBA_2024-01-20_NA_Atlanta Hawks_Cleveland Cavaliers,basketball,pro,NBA,2024-01-20,Saturday,,Atlanta Hawks,Cleveland Cavaliers,State Farm Arena,Atlanta,GA
NBA_2024-01-20_NA_New York Knicks_Toronto Raptors,basketball,pro,NBA,2024-01-20,Saturday,,New York Knicks,Toronto Raptors,Madison Square Garden (IV),New York,NY
NBA_2024-01-20_NA_Chicago Bulls_Memphis Grizzlies,basketball,pro,NBA,2024-01-20,Saturday,,Chicago Bulls,Memphis Grizzlies,United Center,Chicago,IL
NBA_2024-01-20_NA_Houston Rockets_Utah Jazz,basketball,pro,NBA,2024-01-20,Saturday,,Houston Rockets,Utah Jazz,Toyota Center,Houston,TX
NBA_2024-01-20_NA_Minnesota Timberwolves_Oklahoma City Thunder,basketball,pro,NBA,2024-01-20,Saturday,,Minnesota Timberwolves,Oklahoma City Thunder,Target Center,Minneapolis,MN
NBA_2024-01-21_NA_Los Angeles Clippers_Brooklyn Nets,basketball,pro,NBA,2024-01-21,Sunday,,Los Angeles Clippers,Brooklyn Nets,Crypto.com Arena,Los Angeles,CA
NBA_2024-01-21_NA_Orlando Magic_Miami Heat,basketball,pro,NBA,2024-01-21,Sunday,,Orlando Magic,Miami Heat,Amway Center,Orlando,FL
NBA_2024-01-21_NA_Washington Wizards_Denver Nuggets,basketball,pro,NBA,2024-01-21,Sunday,,Washington Wizards,Denver Nuggets,Capital One Arena,Washington,DC
NBA_2024-01-21_NA_Houston Rockets_Boston Celtics,basketball,pro,NBA,2024-01-21,Sunday,,Houston Rockets,Boston Celtics,Toyota Center,Houston,TX
NBA_2024-01-21_NA_Phoenix Suns_Indiana Pacers,basketball,pro,NBA,2024-01-21,Sunday,,Phoenix Suns,Indiana Pacers,Footprint Center,Phoenix,AZ
NBA_2024-01-21_NA_Los Angeles Lakers_Portland Trail Blazers,basketball,pro,NBA,2024-01-21,Sunday,,Los Angeles Lakers,Portland Trail Blazers,Crypto.com Arena,Los Angeles,CA
NBA_2024-01-22_NA_Detroit Pistons_Milwaukee Bucks,basketball,pro,NBA,2024-01-22,Monday,,Detroit Pistons,Milwaukee Bucks,Little Caesars Arena,Detroit,MI
NBA_2024-01-22_NA_Orlando Magic_Cleveland Cavaliers,basketball,pro,NBA,2024-01-22,Monday,,Orlando Magic,Cleveland Cavaliers,Amway Center,Orlando,FL
NBA_2024-01-22_NA_Philadelphia 76ers_San Antonio Spurs,basketball,pro,NBA,2024-01-22,Monday,,Philadelphia 76ers,San Antonio Spurs,Wells Fargo Center,Philadelphia,PA
NBA_2024-01-22_NA_Toronto Raptors_Memphis Grizzlies,basketball,pro,NBA,2024-01-22,Monday,,Toronto Raptors,Memphis Grizzlies,Scotiabank Arena,Toronto,ON
NBA_2024-01-22_NA_Minnesota Timberwolves_Charlotte Hornets,basketball,pro,NBA,2024-01-22,Monday,,Minnesota Timberwolves,Charlotte Hornets,Target Center,Minneapolis,MN
NBA_2024-01-22_NA_Dallas Mavericks_Boston Celtics,basketball,pro,NBA,2024-01-22,Monday,,Dallas Mavericks,Boston Celtics,American Airlines Center,Dallas,TX
NBA_2024-01-22_NA_Phoenix Suns_Chicago Bulls,basketball,pro,NBA,2024-01-22,Monday,,Phoenix Suns,Chicago Bulls,Footprint Center,Phoenix,AZ
NBA_2024-01-22_NA_Sacramento Kings_Atlanta Hawks,basketball,pro,NBA,2024-01-22,Monday,,Sacramento Kings,Atlanta Hawks,Golden 1 Center,Sacramento,CA
NBA_2024-01-23_NA_Indiana Pacers_Denver Nuggets,basketball,pro,NBA,2024-01-23,Tuesday,,Indiana Pacers,Denver Nuggets,Gainbridge Fieldhouse,Indianapolis,IN
NBA_2024-01-23_NA_Brooklyn Nets_New York Knicks,basketball,pro,NBA,2024-01-23,Tuesday,,Brooklyn Nets,New York Knicks,Barclays Center,Brooklyn,NY
NBA_2024-01-23_NA_New Orleans Pelicans_Utah Jazz,basketball,pro,NBA,2024-01-23,Tuesday,,New Orleans Pelicans,Utah Jazz,Smoothie King Center,New Orleans,LA
NBA_2024-01-23_NA_Oklahoma City Thunder_Portland Trail Blazers,basketball,pro,NBA,2024-01-23,Tuesday,,Oklahoma City Thunder,Portland Trail Blazers,Paycom Center,Oklahoma City,OK
NBA_2024-01-23_NA_Los Angeles Clippers_Los Angeles Lakers,basketball,pro,NBA,2024-01-23,Tuesday,,Los Angeles Clippers,Los Angeles Lakers,Crypto.com Arena,Los Angeles,CA
NBA_2024-01-24_NA_Detroit Pistons_Charlotte Hornets,basketball,pro,NBA,2024-01-24,Wednesday,,Detroit Pistons,Charlotte Hornets,Little Caesars Arena,Detroit,MI
NBA_2024-01-24_NA_Washington Wizards_Minnesota Timberwolves,basketball,pro,NBA,2024-01-24,Wednesday,,Washington Wizards,Minnesota Timberwolves,Capital One Arena,Washington,DC
NBA_2024-01-24_NA_Miami Heat_Memphis Grizzlies,basketball,pro,NBA,2024-01-24,Wednesday,,Miami Heat,Memphis Grizzlies,Kaseya Center,Miami,FL
NBA_2024-01-24_NA_Houston Rockets_Portland Trail Blazers,basketball,pro,NBA,2024-01-24,Wednesday,,Houston Rockets,Portland Trail Blazers,Toyota Center,Houston,TX
NBA_2024-01-24_NA_Milwaukee Bucks_Cleveland Cavaliers,basketball,pro,NBA,2024-01-24,Wednesday,,Milwaukee Bucks,Cleveland Cavaliers,Fiserv Forum,Milwaukee,WI
NBA_2024-01-24_NA_San Antonio Spurs_Oklahoma City Thunder,basketball,pro,NBA,2024-01-24,Wednesday,,San Antonio Spurs,Oklahoma City Thunder,Frost Bank Center,San Antonio,TX
NBA_2024-01-24_NA_Dallas Mavericks_Phoenix Suns,basketball,pro,NBA,2024-01-24,Wednesday,,Dallas Mavericks,Phoenix Suns,American Airlines Center,Dallas,TX
NBA_2024-01-24_NA_Golden State Warriors_Atlanta Hawks,basketball,pro,NBA,2024-01-24,Wednesday,,Golden State Warriors,Atlanta Hawks,Chase Center,San Francisco,CA
NBA_2024-01-25_NA_Indiana Pacers_Philadelphia 76ers,basketball,pro,NBA,2024-01-25,Thursday,,Indiana Pacers,Philadelphia 76ers,Gainbridge Fieldhouse,Indianapolis,IN
NBA_2024-01-25_NA_Washington Wizards_Utah Jazz,basketball,pro,NBA,2024-01-25,Thursday,,Washington Wizards,Utah Jazz,Capital One Arena,Washington,DC
NBA_2024-01-25_NA_Brooklyn Nets_Minnesota Timberwolves,basketball,pro,NBA,2024-01-25,Thursday,,Brooklyn Nets,Minnesota Timberwolves,Barclays Center,Brooklyn,NY
NBA_2024-01-25_NA_Miami Heat_Boston Celtics,basketball,pro,NBA,2024-01-25,Thursday,,Miami Heat,Boston Celtics,Kaseya Center,Miami,FL
NBA_2024-01-25_NA_New York Knicks_Denver Nuggets,basketball,pro,NBA,2024-01-25,Thursday,,New York Knicks,Denver Nuggets,Madison Square Garden (IV),New York,NY
NBA_2024-01-25_NA_Golden State Warriors_Sacramento Kings,basketball,pro,NBA,2024-01-25,Thursday,,Golden State Warriors,Sacramento Kings,Chase Center,San Francisco,CA
NBA_2024-01-25_NA_Los Angeles Lakers_Chicago Bulls,basketball,pro,NBA,2024-01-25,Thursday,,Los Angeles Lakers,Chicago Bulls,Crypto.com Arena,Los Angeles,CA
NBA_2024-01-26_NA_Atlanta Hawks_Dallas Mavericks,basketball,pro,NBA,2024-01-26,Friday,,Atlanta Hawks,Dallas Mavericks,State Farm Arena,Atlanta,GA
NBA_2024-01-26_NA_Charlotte Hornets_Houston Rockets,basketball,pro,NBA,2024-01-26,Friday,,Charlotte Hornets,Houston Rockets,Spectrum Center,Charlotte,NC
NBA_2024-01-26_NA_Indiana Pacers_Phoenix Suns,basketball,pro,NBA,2024-01-26,Friday,,Indiana Pacers,Phoenix Suns,Gainbridge Fieldhouse,Indianapolis,IN
NBA_2024-01-26_NA_Toronto Raptors_Los Angeles Clippers,basketball,pro,NBA,2024-01-26,Friday,,Toronto Raptors,Los Angeles Clippers,Scotiabank Arena,Toronto,ON
NBA_2024-01-26_NA_Memphis Grizzlies_Orlando Magic,basketball,pro,NBA,2024-01-26,Friday,,Memphis Grizzlies,Orlando Magic,FedEx Forum,Memphis,TN
NBA_2024-01-26_NA_Milwaukee Bucks_Cleveland Cavaliers,basketball,pro,NBA,2024-01-26,Friday,,Milwaukee Bucks,Cleveland Cavaliers,Fiserv Forum,Milwaukee,WI
NBA_2024-01-26_NA_New Orleans Pelicans_Oklahoma City Thunder,basketball,pro,NBA,2024-01-26,Friday,,New Orleans Pelicans,Oklahoma City Thunder,Smoothie King Center,New Orleans,LA
NBA_2024-01-26_NA_San Antonio Spurs_Portland Trail Blazers,basketball,pro,NBA,2024-01-26,Friday,,San Antonio Spurs,Portland Trail Blazers,Frost Bank Center,San Antonio,TX
NBA_2024-01-27_NA_Detroit Pistons_Washington Wizards,basketball,pro,NBA,2024-01-27,Saturday,,Detroit Pistons,Washington Wizards,Little Caesars Arena,Detroit,MI
NBA_2024-01-27_NA_New York Knicks_Miami Heat,basketball,pro,NBA,2024-01-27,Saturday,,New York Knicks,Miami Heat,Madison Square Garden (IV),New York,NY
NBA_2024-01-27_NA_Denver Nuggets_Philadelphia 76ers,basketball,pro,NBA,2024-01-27,Saturday,,Denver Nuggets,Philadelphia 76ers,Ball Arena,Denver,CO
NBA_2024-01-27_NA_Brooklyn Nets_Houston Rockets,basketball,pro,NBA,2024-01-27,Saturday,,Brooklyn Nets,Houston Rockets,Barclays Center,Brooklyn,NY
NBA_2024-01-27_NA_Boston Celtics_Los Angeles Clippers,basketball,pro,NBA,2024-01-27,Saturday,,Boston Celtics,Los Angeles Clippers,TD Garden,Boston,MA
NBA_2024-01-27_NA_Charlotte Hornets_Utah Jazz,basketball,pro,NBA,2024-01-27,Saturday,,Charlotte Hornets,Utah Jazz,Spectrum Center,Charlotte,NC
NBA_2024-01-27_NA_Milwaukee Bucks_New Orleans Pelicans,basketball,pro,NBA,2024-01-27,Saturday,,Milwaukee Bucks,New Orleans Pelicans,Fiserv Forum,Milwaukee,WI
NBA_2024-01-27_NA_Golden State Warriors_Los Angeles Lakers,basketball,pro,NBA,2024-01-27,Saturday,,Golden State Warriors,Los Angeles Lakers,Chase Center,San Francisco,CA
NBA_2024-01-27_NA_San Antonio Spurs_Minnesota Timberwolves,basketball,pro,NBA,2024-01-27,Saturday,,San Antonio Spurs,Minnesota Timberwolves,Frost Bank Center,San Antonio,TX
NBA_2024-01-27_NA_Dallas Mavericks_Sacramento Kings,basketball,pro,NBA,2024-01-27,Saturday,,Dallas Mavericks,Sacramento Kings,American Airlines Center,Dallas,TX
NBA_2024-01-28_NA_Indiana Pacers_Memphis Grizzlies,basketball,pro,NBA,2024-01-28,Sunday,,Indiana Pacers,Memphis Grizzlies,Gainbridge Fieldhouse,Indianapolis,IN
NBA_2024-01-28_NA_Atlanta Hawks_Toronto Raptors,basketball,pro,NBA,2024-01-28,Sunday,,Atlanta Hawks,Toronto Raptors,State Farm Arena,Atlanta,GA
NBA_2024-01-28_NA_Detroit Pistons_Oklahoma City Thunder,basketball,pro,NBA,2024-01-28,Sunday,,Detroit Pistons,Oklahoma City Thunder,Little Caesars Arena,Detroit,MI
NBA_2024-01-28_NA_Orlando Magic_Phoenix Suns,basketball,pro,NBA,2024-01-28,Sunday,,Orlando Magic,Phoenix Suns,Amway Center,Orlando,FL
NBA_2024-01-28_NA_Portland Trail Blazers_Chicago Bulls,basketball,pro,NBA,2024-01-28,Sunday,,Portland Trail Blazers,Chicago Bulls,Moda Center,Portland,OR
NBA_2024-01-29_NA_Charlotte Hornets_New York Knicks,basketball,pro,NBA,2024-01-29,Monday,,Charlotte Hornets,New York Knicks,Spectrum Center,Charlotte,NC
NBA_2024-01-29_NA_Cleveland Cavaliers_Los Angeles Clippers,basketball,pro,NBA,2024-01-29,Monday,,Cleveland Cavaliers,Los Angeles Clippers,Rocket Mortgage Fieldhouse,Cleveland,OH
NBA_2024-01-29_NA_Boston Celtics_New Orleans Pelicans,basketball,pro,NBA,2024-01-29,Monday,,Boston Celtics,New Orleans Pelicans,TD Garden,Boston,MA
NBA_2024-01-29_NA_Brooklyn Nets_Utah Jazz,basketball,pro,NBA,2024-01-29,Monday,,Brooklyn Nets,Utah Jazz,Barclays Center,Brooklyn,NY
NBA_2024-01-29_NA_Miami Heat_Phoenix Suns,basketball,pro,NBA,2024-01-29,Monday,,Miami Heat,Phoenix Suns,Kaseya Center,Miami,FL
NBA_2024-01-29_NA_Houston Rockets_Los Angeles Lakers,basketball,pro,NBA,2024-01-29,Monday,,Houston Rockets,Los Angeles Lakers,Toyota Center,Houston,TX
NBA_2024-01-29_NA_Memphis Grizzlies_Sacramento Kings,basketball,pro,NBA,2024-01-29,Monday,,Memphis Grizzlies,Sacramento Kings,FedEx Forum,Memphis,TN
NBA_2024-01-29_NA_Oklahoma City Thunder_Minnesota Timberwolves,basketball,pro,NBA,2024-01-29,Monday,,Oklahoma City Thunder,Minnesota Timberwolves,Paycom Center,Oklahoma City,OK
NBA_2024-01-29_NA_San Antonio Spurs_Washington Wizards,basketball,pro,NBA,2024-01-29,Monday,,San Antonio Spurs,Washington Wizards,Frost Bank Center,San Antonio,TX
NBA_2024-01-29_NA_Dallas Mavericks_Orlando Magic,basketball,pro,NBA,2024-01-29,Monday,,Dallas Mavericks,Orlando Magic,American Airlines Center,Dallas,TX
NBA_2024-01-29_NA_Denver Nuggets_Milwaukee Bucks,basketball,pro,NBA,2024-01-29,Monday,,Denver Nuggets,Milwaukee Bucks,Ball Arena,Denver,CO
NBA_2024-01-29_NA_Portland Trail Blazers_Philadelphia 76ers,basketball,pro,NBA,2024-01-29,Monday,,Portland Trail Blazers,Philadelphia 76ers,Moda Center,Portland,OR
NBA_2024-01-30_NA_Atlanta Hawks_Los Angeles Lakers,basketball,pro,NBA,2024-01-30,Tuesday,,Atlanta Hawks,Los Angeles Lakers,State Farm Arena,Atlanta,GA
NBA_2024-01-30_NA_Boston Celtics_Indiana Pacers,basketball,pro,NBA,2024-01-30,Tuesday,,Boston Celtics,Indiana Pacers,TD Garden,Boston,MA
NBA_2024-01-30_NA_New York Knicks_Utah Jazz,basketball,pro,NBA,2024-01-30,Tuesday,,New York Knicks,Utah Jazz,Madison Square Garden (IV),New York,NY
NBA_2024-01-30_NA_Chicago Bulls_Toronto Raptors,basketball,pro,NBA,2024-01-30,Tuesday,,Chicago Bulls,Toronto Raptors,United Center,Chicago,IL
NBA_2024-01-30_NA_Golden State Warriors_Philadelphia 76ers,basketball,pro,NBA,2024-01-30,Tuesday,,Golden State Warriors,Philadelphia 76ers,Chase Center,San Francisco,CA
NBA_2024-01-31_NA_Charlotte Hornets_Chicago Bulls,basketball,pro,NBA,2024-01-31,Wednesday,,Charlotte Hornets,Chicago Bulls,Spectrum Center,Charlotte,NC
NBA_2024-01-31_NA_Cleveland Cavaliers_Detroit Pistons,basketball,pro,NBA,2024-01-31,Wednesday,,Cleveland Cavaliers,Detroit Pistons,Rocket Mortgage Fieldhouse,Cleveland,OH
NBA_2024-01-31_NA_Washington Wizards_Los Angeles Clippers,basketball,pro,NBA,2024-01-31,Wednesday,,Washington Wizards,Los Angeles Clippers,Capital One Arena,Washington,DC
NBA_2024-01-31_NA_Miami Heat_Sacramento Kings,basketball,pro,NBA,2024-01-31,Wednesday,,Miami Heat,Sacramento Kings,Kaseya Center,Miami,FL
NBA_2024-01-31_NA_Houston Rockets_New Orleans Pelicans,basketball,pro,NBA,2024-01-31,Wednesday,,Houston Rockets,New Orleans Pelicans,Toyota Center,Houston,TX
